year,bula_h,quintil_oecd_hh,hlf0178_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hamburg,5th Quintile,Yes,0.91475,63,63,0.84524,0.98426
2016,Lower Saxony,1st Quintile,Yes,0.67115,424,531,0.63115,0.71115
2016,Lower Saxony,1st Quintile,No,0.29421,107,531,0.25541,0.33300
2016,Lower Saxony,2nd Quintile,Yes,0.74838,213,251,0.69458,0.80217
2016,Lower Saxony,2nd Quintile,No,0.25162,38,251,0.19783,0.30542
2016,Lower Saxony,3rd Quintile,Yes,0.77706,205,240,0.72429,0.82983
2016,Lower Saxony,3rd Quintile,No,0.22294,35,240,0.17017,0.27571
2016,Lower Saxony,4th Quintile,Yes,0.83627,248,248,0.79013,0.88242
2016,Lower Saxony,5th Quintile,Yes,0.91281,258,258,0.87832,0.94730
2016,Bremen,1st Quintile,Yes,0.81994,54,54,0.71650,0.92339
2016,North Rhine-Westphalia,1st Quintile,Yes,0.65122,915,1148,0.62364,0.67880
2016,North Rhine-Westphalia,1st Quintile,No,0.34017,233,1148,0.31275,0.36758
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.73743,493,573,0.70137,0.77349
2016,North Rhine-Westphalia,2nd Quintile,No,0.25385,80,573,0.21819,0.28952
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.81631,471,523,0.78309,0.84953
2016,North Rhine-Westphalia,3rd Quintile,No,0.18369,52,523,0.15047,0.21691
2016,North Rhine-Westphalia,4th Quintile,Yes,0.86860,496,542,0.84013,0.89707
2016,North Rhine-Westphalia,4th Quintile,No,0.13140,46,542,0.10293,0.15987
2016,North Rhine-Westphalia,5th Quintile,Yes,0.93715,559,559,0.91701,0.95729
2016,Hesse,1st Quintile,Yes,0.75682,282,344,0.71142,0.80222
2016,Hesse,1st Quintile,No,0.24318,62,344,0.19778,0.28858
2016,Hesse,2nd Quintile,Yes,0.67153,156,187,0.60404,0.73903
2016,Hesse,2nd Quintile,No,0.32847,31,187,0.26097,0.39596
2016,Hesse,3rd Quintile,Yes,0.79956,145,145,0.73417,0.86495
2016,Hesse,4th Quintile,Yes,0.90524,168,168,0.86082,0.94966
2016,Hesse,5th Quintile,Yes,0.93661,242,242,0.90584,0.96737
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.66173,295,383,0.61429,0.70918
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.33827,88,383,0.29082,0.38571
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.64604,147,192,0.57822,0.71386
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.35396,45,192,0.28614,0.42178
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.71195,127,158,0.64111,0.78278
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.28805,31,158,0.21722,0.35889
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.80512,135,135,0.73806,0.87219
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.87993,142,142,0.82628,0.93359
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.60512,356,464,0.56059,0.64965
2016,Baden-Wuerttemberg,1st Quintile,No,0.39488,108,464,0.35035,0.43941
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.64449,244,299,0.59014,0.69884
2016,Baden-Wuerttemberg,2nd Quintile,No,0.34479,55,299,0.29082,0.39875
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.80934,294,331,0.76696,0.85172
2016,Baden-Wuerttemberg,3rd Quintile,No,0.19066,37,331,0.14828,0.23304
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.86738,332,332,0.83084,0.90392
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.92067,397,397,0.89406,0.94729
2016,Bavaria,1st Quintile,Yes,0.60712,456,596,0.56788,0.64636
2016,Bavaria,1st Quintile,No,0.38168,140,596,0.34264,0.42071
2016,Bavaria,2nd Quintile,Yes,0.71613,405,496,0.67641,0.75585
2016,Bavaria,2nd Quintile,No,0.28387,91,496,0.24415,0.32359
2016,Bavaria,3rd Quintile,Yes,0.79977,396,447,0.76263,0.83691
2016,Bavaria,3rd Quintile,No,0.20023,51,447,0.16309,0.23737
2016,Bavaria,4th Quintile,Yes,0.83740,423,467,0.80390,0.87090
2016,Bavaria,4th Quintile,No,0.16260,44,467,0.12910,0.19610
2016,Bavaria,5th Quintile,Yes,0.92491,496,496,0.90169,0.94812
2016,Berlin,1st Quintile,Yes,0.77963,177,213,0.72383,0.83542
2016,Berlin,1st Quintile,No,0.22037,36,213,0.16458,0.27617
2016,Berlin,2nd Quintile,Yes,0.81322,96,96,0.73485,0.89159
2016,Berlin,3rd Quintile,Yes,0.84280,101,101,0.77146,0.91414
2016,Berlin,4th Quintile,Yes,0.88529,112,112,0.82601,0.94458
2016,Brandenburg,1st Quintile,Yes,0.57575,161,223,0.51073,0.64076
2016,Brandenburg,1st Quintile,No,0.42425,62,223,0.35924,0.48927
2016,Brandenburg,2nd Quintile,Yes,0.59199,104,148,0.51254,0.67144
2016,Brandenburg,2nd Quintile,No,0.40801,44,148,0.32856,0.48746
2016,Brandenburg,3rd Quintile,Yes,0.68835,99,130,0.60842,0.76827
2016,Brandenburg,3rd Quintile,No,0.31165,31,130,0.23173,0.39158
2016,Brandenburg,4th Quintile,Yes,0.76301,66,66,0.65963,0.86639
2016,Brandenburg,5th Quintile,Yes,0.96127,71,71,0.91607,1.00647
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.64679,108,152,0.57055,0.72303
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.35321,44,152,0.27697,0.42945
2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.64286,56,56,0.51622,0.76949
2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.81763,57,57,0.71649,0.91877
2016,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.97340,40,40,0.92289,1.02390
2016,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.93530,32,32,0.84871,1.02190
2016,Saxony,1st Quintile,Yes,0.68912,239,322,0.63849,0.73976
2016,Saxony,1st Quintile,No,0.31088,83,322,0.26024,0.36151
2016,Saxony,2nd Quintile,Yes,0.69955,177,232,0.64043,0.75867
2016,Saxony,2nd Quintile,No,0.29543,55,232,0.23659,0.35426
2016,Saxony,3rd Quintile,Yes,0.82226,174,206,0.76992,0.87459
2016,Saxony,3rd Quintile,No,0.17774,32,206,0.12541,0.23008
2016,Saxony,4th Quintile,Yes,0.87045,114,114,0.80853,0.93236
2016,Saxony,5th Quintile,Yes,0.97984,82,82,0.94924,1.01045
2016,Saxony-Anhalt,1st Quintile,Yes,0.60161,141,219,0.53663,0.66660
2016,Saxony-Anhalt,1st Quintile,No,0.39008,78,219,0.32533,0.45483
2016,Saxony-Anhalt,2nd Quintile,Yes,0.47644,82,133,0.39124,0.56164
2016,Saxony-Anhalt,2nd Quintile,No,0.51931,51,133,0.43407,0.60454
2016,Saxony-Anhalt,3rd Quintile,Yes,0.68771,80,80,0.58551,0.78990
2016,Saxony-Anhalt,4th Quintile,Yes,0.89937,67,67,0.82680,0.97195
2016,Saxony-Anhalt,5th Quintile,Yes,0.98068,44,44,0.93953,1.02182
2016,Thuringa,1st Quintile,Yes,0.62669,126,204,0.56015,0.69323
2016,Thuringa,1st Quintile,No,0.36016,78,204,0.29412,0.42620
2016,Thuringa,2nd Quintile,Yes,0.54493,98,145,0.46360,0.62627
2016,Thuringa,2nd Quintile,No,0.45126,47,145,0.36999,0.53254
2016,Thuringa,3rd Quintile,Yes,0.71080,82,82,0.61206,0.80954
2016,Thuringa,4th Quintile,Yes,0.83483,78,78,0.75189,0.91777
2016,Thuringa,5th Quintile,Yes,0.90471,51,51,0.82332,0.98609
2017,Schleswig-Holstein,1st Quintile,Yes,0.80184,233,278,0.75490,0.84879
2017,Schleswig-Holstein,1st Quintile,No,0.19816,45,278,0.15121,0.24510
2017,Schleswig-Holstein,2nd Quintile,Yes,0.72625,108,108,0.64176,0.81073
2017,Schleswig-Holstein,3rd Quintile,Yes,0.88641,99,99,0.82359,0.94924
2017,Schleswig-Holstein,4th Quintile,Yes,0.85877,102,102,0.79085,0.92669
2017,Schleswig-Holstein,5th Quintile,Yes,0.98517,94,94,0.96060,1.00974
2017,Hamburg,1st Quintile,Yes,0.69387,76,76,0.58956,0.79818
2017,Hamburg,2nd Quintile,Yes,0.80043,48,48,0.68617,0.91470
2017,Hamburg,3rd Quintile,Yes,0.83537,45,45,0.72579,0.94495
2017,Hamburg,4th Quintile,Yes,0.99467,61,61,0.97625,1.01309
2017,Hamburg,5th Quintile,Yes,0.97791,77,77,0.94486,1.01095
2017,Lower Saxony,1st Quintile,Yes,0.75046,594,674,0.71776,0.78315
2017,Lower Saxony,1st Quintile,No,0.24940,80,674,0.21671,0.28208
2017,Lower Saxony,2nd Quintile,Yes,0.65806,262,309,0.60509,0.71104
2017,Lower Saxony,2nd Quintile,No,0.32322,47,309,0.27099,0.37546
2017,Lower Saxony,3rd Quintile,Yes,0.86006,280,280,0.81935,0.90076
2017,Lower Saxony,4th Quintile,Yes,0.85838,287,287,0.81797,0.89879
2017,Lower Saxony,5th Quintile,Yes,0.94436,290,290,0.91793,0.97079
2017,Bremen,1st Quintile,Yes,0.85091,74,74,0.76920,0.93261
2017,Bremen,2nd Quintile,Yes,0.81253,31,31,0.67287,0.95219
2017,North Rhine-Westphalia,1st Quintile,Yes,0.70550,1103,1296,0.68068,0.73033
2017,North Rhine-Westphalia,1st Quintile,No,0.29450,193,1296,0.26967,0.31932
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.76851,534,615,0.73515,0.80188
2017,North Rhine-Westphalia,2nd Quintile,No,0.23149,81,615,0.19812,0.26485
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.83340,555,604,0.80365,0.86314
2017,North Rhine-Westphalia,3rd Quintile,No,0.16660,49,604,0.13686,0.19635
2017,North Rhine-Westphalia,4th Quintile,Yes,0.89267,590,628,0.86845,0.91690
2017,North Rhine-Westphalia,4th Quintile,No,0.10733,38,628,0.08310,0.13155
2017,North Rhine-Westphalia,5th Quintile,Yes,0.94305,649,649,0.92520,0.96089
2017,Hesse,1st Quintile,Yes,0.73125,357,419,0.68875,0.77375
2017,Hesse,1st Quintile,No,0.26875,62,419,0.22625,0.31125
2017,Hesse,2nd Quintile,Yes,0.71715,147,147,0.64409,0.79020
2017,Hesse,3rd Quintile,Yes,0.87076,191,191,0.82306,0.91846
2017,Hesse,4th Quintile,Yes,0.88297,205,205,0.83885,0.92708
2017,Hesse,5th Quintile,Yes,0.92474,250,250,0.89197,0.95751
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.65971,302,356,0.61042,0.70899
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.31161,54,356,0.26343,0.35979
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.68784,166,206,0.62441,0.75127
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.31216,40,206,0.24873,0.37559
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.78530,151,151,0.71959,0.85101
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.74788,145,145,0.67696,0.81880
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.93307,156,156,0.89373,0.97241
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.66025,398,484,0.61801,0.70249
2017,Baden-Wuerttemberg,1st Quintile,No,0.33975,86,484,0.29751,0.38199
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.72644,248,299,0.67582,0.77705
2017,Baden-Wuerttemberg,2nd Quintile,No,0.27356,51,299,0.22295,0.32418
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.79896,305,341,0.75636,0.84156
2017,Baden-Wuerttemberg,3rd Quintile,No,0.20104,36,341,0.15844,0.24364
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.88461,386,386,0.85270,0.91653
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.92604,450,450,0.90184,0.95025
2017,Bavaria,1st Quintile,Yes,0.63941,494,606,0.60114,0.67767
2017,Bavaria,1st Quintile,No,0.35974,112,606,0.32150,0.39799
2017,Bavaria,2nd Quintile,Yes,0.70460,435,516,0.66520,0.74400
2017,Bavaria,2nd Quintile,No,0.28594,81,516,0.24692,0.32497
2017,Bavaria,3rd Quintile,Yes,0.83505,462,513,0.80290,0.86719
2017,Bavaria,3rd Quintile,No,0.16495,51,513,0.13281,0.19710
2017,Bavaria,4th Quintile,Yes,0.85738,486,523,0.82738,0.88737
2017,Bavaria,4th Quintile,No,0.13819,37,523,0.10859,0.16780
2017,Bavaria,5th Quintile,Yes,0.93714,560,560,0.91702,0.95726
2017,Berlin,1st Quintile,Yes,0.81405,202,202,0.76026,0.86783
2017,Berlin,2nd Quintile,Yes,0.84236,130,130,0.77948,0.90524
2017,Berlin,3rd Quintile,Yes,0.78936,96,96,0.70736,0.87135
2017,Berlin,4th Quintile,Yes,0.91916,110,110,0.86798,0.97033
2017,Berlin,5th Quintile,Yes,0.95127,115,115,0.91174,0.99079
2017,Brandenburg,1st Quintile,Yes,0.52335,170,223,0.45765,0.58905
2017,Brandenburg,1st Quintile,No,0.46897,53,223,0.40333,0.53462
2017,Brandenburg,2nd Quintile,Yes,0.62051,126,169,0.54713,0.69389
2017,Brandenburg,2nd Quintile,No,0.37949,43,169,0.30611,0.45287
2017,Brandenburg,3rd Quintile,Yes,0.71655,119,119,0.63523,0.79786
2017,Brandenburg,4th Quintile,Yes,0.82668,79,79,0.74268,0.91069
2017,Brandenburg,5th Quintile,Yes,0.98877,73,73,0.96442,1.01311
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.65370,117,150,0.57730,0.73010
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.34630,33,150,0.26990,0.42270
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.70491,70,70,0.59729,0.81252
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.79646,63,63,0.69624,0.89668
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.82590,38,38,0.70372,0.94809
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.96940,37,37,0.91314,1.02566
2017,Saxony,1st Quintile,Yes,0.68256,259,329,0.63219,0.73294
2017,Saxony,1st Quintile,No,0.31744,70,329,0.26706,0.36781
2017,Saxony,2nd Quintile,Yes,0.74679,216,267,0.69453,0.79905
2017,Saxony,2nd Quintile,No,0.24302,51,267,0.19148,0.29456
2017,Saxony,3rd Quintile,Yes,0.82263,194,194,0.76873,0.87652
2017,Saxony,4th Quintile,Yes,0.85943,153,153,0.80418,0.91469
2017,Saxony,5th Quintile,Yes,0.96237,94,94,0.92369,1.00105
2017,Saxony-Anhalt,1st Quintile,Yes,0.60689,157,230,0.54363,0.67015
2017,Saxony-Anhalt,1st Quintile,No,0.39311,73,230,0.32985,0.45637
2017,Saxony-Anhalt,2nd Quintile,Yes,0.64523,108,145,0.56709,0.72338
2017,Saxony-Anhalt,2nd Quintile,No,0.35477,37,145,0.27662,0.43291
2017,Saxony-Anhalt,3rd Quintile,Yes,0.71935,84,84,0.62269,0.81602
2017,Saxony-Anhalt,4th Quintile,Yes,0.93096,79,79,0.87470,0.98723
2017,Saxony-Anhalt,5th Quintile,Yes,0.98870,64,64,0.96260,1.01480
2017,Thuringa,1st Quintile,Yes,0.71051,144,194,0.64652,0.77449
2017,Thuringa,1st Quintile,No,0.28479,50,194,0.22111,0.34846
2017,Thuringa,2nd Quintile,Yes,0.63053,130,176,0.55902,0.70204
2017,Thuringa,2nd Quintile,No,0.35533,46,176,0.28442,0.42624
2017,Thuringa,3rd Quintile,Yes,0.78521,99,99,0.70390,0.86652
2017,Thuringa,4th Quintile,Yes,0.80456,86,86,0.72026,0.88886
2017,Thuringa,5th Quintile,Yes,0.93404,56,56,0.86843,0.99964
2018,Schleswig-Holstein,1st Quintile,Yes,0.83394,203,203,0.78262,0.88526
2018,Schleswig-Holstein,2nd Quintile,Yes,0.72133,121,121,0.64111,0.80155
2018,Schleswig-Holstein,3rd Quintile,Yes,0.86465,110,110,0.80043,0.92888
2018,Schleswig-Holstein,4th Quintile,Yes,0.90214,88,88,0.83970,0.96458
2018,Schleswig-Holstein,5th Quintile,Yes,0.95581,91,91,0.91336,0.99827
2018,Hamburg,1st Quintile,Yes,0.82317,101,101,0.74839,0.89795
2018,Hamburg,2nd Quintile,Yes,0.76884,49,49,0.64958,0.88810
2018,Hamburg,3rd Quintile,Yes,0.88089,57,57,0.79605,0.96573
2018,Hamburg,4th Quintile,Yes,0.93441,57,57,0.86957,0.99925
2018,Hamburg,5th Quintile,Yes,0.97566,74,74,0.94031,1.01101
2018,Lower Saxony,1st Quintile,Yes,0.75687,536,596,0.72240,0.79133
2018,Lower Saxony,1st Quintile,No,0.22952,60,596,0.19573,0.26331
2018,Lower Saxony,2nd Quintile,Yes,0.78540,282,282,0.73739,0.83340
2018,Lower Saxony,3rd Quintile,Yes,0.79985,259,292,0.75388,0.84582
2018,Lower Saxony,3rd Quintile,No,0.20015,33,292,0.15418,0.24612
2018,Lower Saxony,4th Quintile,Yes,0.82791,250,250,0.78102,0.87479
2018,Lower Saxony,5th Quintile,Yes,0.97790,302,302,0.96129,0.99451
2018,Bremen,1st Quintile,Yes,0.93482,77,77,0.87933,0.99032
2018,North Rhine-Westphalia,1st Quintile,Yes,0.72386,1007,1156,0.69807,0.74964
2018,North Rhine-Westphalia,1st Quintile,No,0.27083,149,1156,0.24520,0.29646
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.79038,609,684,0.75985,0.82090
2018,North Rhine-Westphalia,2nd Quintile,No,0.20962,75,684,0.17910,0.24015
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.86311,568,611,0.83583,0.89038
2018,North Rhine-Westphalia,3rd Quintile,No,0.13152,43,611,0.10470,0.15834
2018,North Rhine-Westphalia,4th Quintile,Yes,0.88579,560,598,0.86028,0.91131
2018,North Rhine-Westphalia,4th Quintile,No,0.11421,38,598,0.08869,0.13972
2018,North Rhine-Westphalia,5th Quintile,Yes,0.95893,635,635,0.94348,0.97438
2018,Hesse,1st Quintile,Yes,0.72412,340,384,0.67936,0.76889
2018,Hesse,1st Quintile,No,0.27588,44,384,0.23111,0.32064
2018,Hesse,2nd Quintile,Yes,0.76813,174,174,0.70524,0.83101
2018,Hesse,3rd Quintile,Yes,0.83075,178,178,0.77551,0.88599
2018,Hesse,4th Quintile,Yes,0.90431,189,189,0.86226,0.94636
2018,Hesse,5th Quintile,Yes,0.94098,245,245,0.91141,0.97055
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.72281,309,358,0.67638,0.76925
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.27719,49,358,0.23075,0.32362
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.69836,161,193,0.63344,0.76328
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.30164,32,193,0.23672,0.36656
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.75849,145,145,0.68858,0.82839
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.85426,166,166,0.80042,0.90810
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.86208,150,150,0.80671,0.91745
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.61531,374,441,0.56985,0.66077
2018,Baden-Wuerttemberg,1st Quintile,No,0.38469,67,441,0.33923,0.43015
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.70569,256,304,0.65438,0.75701
2018,Baden-Wuerttemberg,2nd Quintile,No,0.28436,48,304,0.23357,0.33515
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.83687,287,320,0.79632,0.87741
2018,Baden-Wuerttemberg,3rd Quintile,No,0.14888,33,320,0.10982,0.18795
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.88777,362,362,0.85521,0.92033
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.95381,413,413,0.93354,0.97408
2018,Bavaria,1st Quintile,Yes,0.62051,478,582,0.58105,0.65997
2018,Bavaria,1st Quintile,No,0.37947,104,582,0.34001,0.41893
2018,Bavaria,2nd Quintile,Yes,0.70093,425,493,0.66048,0.74139
2018,Bavaria,2nd Quintile,No,0.29907,68,493,0.25861,0.33952
2018,Bavaria,3rd Quintile,Yes,0.81659,404,452,0.78087,0.85231
2018,Bavaria,3rd Quintile,No,0.18280,48,452,0.14713,0.21847
2018,Bavaria,4th Quintile,Yes,0.87574,491,491,0.84653,0.90494
2018,Bavaria,5th Quintile,Yes,0.94977,552,552,0.93153,0.96801
2018,Berlin,1st Quintile,Yes,0.77933,241,272,0.72996,0.82871
2018,Berlin,1st Quintile,No,0.22067,31,272,0.17129,0.27004
2018,Berlin,2nd Quintile,Yes,0.81062,123,123,0.74110,0.88015
2018,Berlin,3rd Quintile,Yes,0.90919,107,107,0.85449,0.96389
2018,Berlin,4th Quintile,Yes,0.87408,115,115,0.81318,0.93498
2018,Berlin,5th Quintile,Yes,0.96298,123,123,0.92948,0.99648
2018,Brandenburg,1st Quintile,Yes,0.72659,217,262,0.67252,0.78067
2018,Brandenburg,1st Quintile,No,0.27341,45,262,0.21933,0.32748
2018,Brandenburg,2nd Quintile,Yes,0.73132,133,170,0.66449,0.79815
2018,Brandenburg,2nd Quintile,No,0.26868,37,170,0.20185,0.33551
2018,Brandenburg,3rd Quintile,Yes,0.72849,116,116,0.64721,0.80978
2018,Brandenburg,4th Quintile,Yes,0.78543,72,72,0.68994,0.88092
2018,Brandenburg,5th Quintile,Yes,0.98898,70,70,0.96434,1.01361
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.59391,129,166,0.51897,0.66884
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.40609,37,166,0.33116,0.48103
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.69123,78,78,0.58803,0.79442
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.74909,51,51,0.62892,0.86926
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.92894,47,47,0.85469,1.00319
2018,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.98868,35,35,0.95312,1.02424
2018,Saxony,1st Quintile,Yes,0.74558,232,281,0.69456,0.79660
2018,Saxony,1st Quintile,No,0.25442,49,281,0.20340,0.30544
2018,Saxony,2nd Quintile,Yes,0.76878,267,314,0.72207,0.81549
2018,Saxony,2nd Quintile,No,0.23018,47,314,0.18354,0.27681
2018,Saxony,3rd Quintile,Yes,0.86410,191,191,0.81537,0.91283
2018,Saxony,4th Quintile,Yes,0.88497,135,135,0.83095,0.93899
2018,Saxony,5th Quintile,Yes,0.96312,94,94,0.92481,1.00142
2018,Saxony-Anhalt,1st Quintile,Yes,0.66270,172,227,0.60106,0.72434
2018,Saxony-Anhalt,1st Quintile,No,0.33646,55,227,0.27485,0.39806
2018,Saxony-Anhalt,2nd Quintile,Yes,0.62494,113,113,0.53528,0.71461
2018,Saxony-Anhalt,3rd Quintile,Yes,0.75423,90,90,0.66478,0.84368
2018,Saxony-Anhalt,4th Quintile,Yes,0.86960,67,67,0.78836,0.95084
2018,Saxony-Anhalt,5th Quintile,Yes,0.97756,58,58,0.93910,1.01601
2018,Thuringa,1st Quintile,Yes,0.67231,162,214,0.60928,0.73535
2018,Thuringa,1st Quintile,No,0.31827,52,214,0.25571,0.38082
2018,Thuringa,2nd Quintile,Yes,0.69450,130,166,0.62422,0.76479
2018,Thuringa,2nd Quintile,No,0.30550,36,166,0.23521,0.37578
2018,Thuringa,3rd Quintile,Yes,0.74509,96,96,0.65746,0.83273
2018,Thuringa,4th Quintile,Yes,0.92015,85,85,0.86218,0.97812
2018,Thuringa,5th Quintile,Yes,0.97775,54,54,0.93804,1.01746
2019,Schleswig-Holstein,1st Quintile,Yes,0.84340,197,197,0.79252,0.89428
2019,Schleswig-Holstein,2nd Quintile,Yes,0.81748,120,120,0.74807,0.88688
2019,Schleswig-Holstein,3rd Quintile,Yes,0.88771,104,104,0.82674,0.94868
2019,Schleswig-Holstein,4th Quintile,Yes,0.94596,96,96,0.90050,0.99143
2019,Schleswig-Holstein,5th Quintile,Yes,0.98507,150,150,0.96560,1.00454
2019,Hamburg,1st Quintile,Yes,0.69311,86,86,0.59507,0.79116
2019,Hamburg,2nd Quintile,Yes,0.89126,55,55,0.80822,0.97429
2019,Hamburg,3rd Quintile,Yes,0.81349,48,48,0.70213,0.92485
2019,Hamburg,4th Quintile,Yes,0.90625,68,68,0.83646,0.97605
2019,Lower Saxony,1st Quintile,Yes,0.80069,493,532,0.76671,0.83467
2019,Lower Saxony,1st Quintile,No,0.19094,39,532,0.15751,0.22437
2019,Lower Saxony,2nd Quintile,Yes,0.82698,266,266,0.78144,0.87253
2019,Lower Saxony,3rd Quintile,Yes,0.81271,237,237,0.76293,0.86249
2019,Lower Saxony,4th Quintile,Yes,0.88942,278,278,0.85249,0.92635
2019,Lower Saxony,5th Quintile,Yes,0.95174,361,361,0.92961,0.97388
2019,Bremen,1st Quintile,Yes,0.99785,67,67,0.98666,1.00903
2019,North Rhine-Westphalia,1st Quintile,Yes,0.77411,1059,1175,0.75018,0.79803
2019,North Rhine-Westphalia,1st Quintile,No,0.22589,116,1175,0.20197,0.24982
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.82307,579,636,0.79339,0.85275
2019,North Rhine-Westphalia,2nd Quintile,No,0.17166,57,636,0.14233,0.20099
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.89500,525,525,0.86875,0.92124
2019,North Rhine-Westphalia,4th Quintile,Yes,0.91178,560,560,0.88826,0.93529
2019,North Rhine-Westphalia,5th Quintile,Yes,0.93310,892,892,0.91669,0.94950
2019,Hesse,1st Quintile,Yes,0.80347,317,355,0.76207,0.84486
2019,Hesse,1st Quintile,No,0.19653,38,355,0.15514,0.23793
2019,Hesse,2nd Quintile,Yes,0.85672,156,156,0.80156,0.91188
2019,Hesse,3rd Quintile,Yes,0.84315,178,178,0.78958,0.89673
2019,Hesse,4th Quintile,Yes,0.89390,181,181,0.84891,0.93889
2019,Hesse,5th Quintile,Yes,0.97071,372,372,0.95355,0.98787
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.72223,273,318,0.67292,0.77153
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.27777,45,318,0.22847,0.32708
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.69289,155,155,0.62003,0.76575
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.83051,143,143,0.76880,0.89222
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.88064,151,151,0.82875,0.93252
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.91859,222,222,0.88253,0.95464
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.75798,402,448,0.71827,0.79768
2019,Baden-Wuerttemberg,1st Quintile,No,0.24202,46,448,0.20232,0.28173
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.77321,227,259,0.72211,0.82431
2019,Baden-Wuerttemberg,2nd Quintile,No,0.22679,32,259,0.17569,0.27789
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.82829,278,309,0.78617,0.87040
2019,Baden-Wuerttemberg,3rd Quintile,No,0.17171,31,309,0.12960,0.21383
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.91990,338,338,0.89092,0.94888
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.97508,572,572,0.96229,0.98786
2019,Bavaria,1st Quintile,Yes,0.64358,490,571,0.60427,0.68290
